title,price,link_item,index_,discount_idx,discount_percent_list,countReviews,type,category,official_idx,official
[HCM][Xe máy trả góp 0%] - Xe máy Honda Lead 125cc 2022 Phiên Bản Tiêu Chuẩn,39.750.000 ₫,https://www.lazada.vn/products/hcmxe-may-tra-gop-0-xe-may-honda-lead-125cc-2022-phien-ban-tieu-chuan-i1648294741.html,23,23,2% Off,"56 Đã bán
(4)
Hồ Chí Minh",lazada,bike,23,
Xe Máy Honda WINNER X 2023 - phiên bản đặc biệt,38.880.000 ₫,https://www.lazada.vn/products/xe-may-honda-winner-x-2023-phien-ban-dac-biet-i818802561.html,24,24,,"197 Đã bán
(59)
Hồ Chí Minh",lazada,bike,24,
Honda Air Blade 2023 Bản Đặc Biệt 160i,58.820.000 ₫,https://www.lazada.vn/products/honda-air-blade-2023-ban-dac-biet-160i-i1942951288.html,25,25,,Quảng Ngãi,lazada,bike,25,Official
XE ĐẠP ĐIỆN OSAKAR A9 NEW,12.790.000 ₫,https://www.lazada.vn/products/xe-dap-dien-osakar-a9-new-i2326050139.html,26,26,,Hồ Chí Minh,lazada,bike,26,
Honda Sh350i 2023 Bản Thể Thao,139.120.000 ₫,https://www.lazada.vn/products/honda-sh350i-2023-ban-the-thao-i2127661167.html,27,27,,Quảng Ngãi,lazada,bike,27,Official
Xe máy Yamaha MT15 chính hãng Yamaha - Yamaha Town Hương Quỳnh Bắc Ninh,73.500.000 ₫,https://www.lazada.vn/products/xe-may-yamaha-mt15-chinh-hang-yamaha-yamaha-town-huong-quynh-bac-ninh-i2304019618.html,28,28,,Bắc Ninh,lazada,bike,28,Official
Xe Máy Honda Super Cub C125 - Phiên Bản Đặc Biệt - Phiên Bản Tiêu Chuẩn,95.500.000 ₫,https://www.lazada.vn/products/xe-may-honda-super-cub-c125-phien-ban-dac-biet-phien-ban-tieu-chuan-i1608054939.html,29,29,,Hồ Chí Minh,lazada,bike,29,
Xe máy Honda Super Cub 125 Phiên Bản Tiêu Chuẩn,92.290.000 ₫,https://www.lazada.vn/products/xe-may-honda-super-cub-125-phien-ban-tieu-chuan-i2372064001.html,30,30,,"48 Đã bán
Hồ Chí Minh",lazada,bike,30,
Xe Máy Honda Vario160 CBS - Nhập Khẩu,49.000.000 ₫,https://www.lazada.vn/products/xe-may-honda-vario160-cbs-nhap-khau-i2299489909.html,31,31,,Hồ Chí Minh,lazada,bike,31,
Xe Máy Honda LEAD phiên bản cao cấp 2023,41.316.000 ₫,https://www.lazada.vn/products/xe-may-honda-lead-phien-ban-cao-cap-2023-i1667829586.html,32,32,,"361 Đã bán
(116)
Hồ Chí Minh",lazada,bike,32,
Xe máy Honda SH 350i phiên bản Đặc biệt,138.210.000 ₫,https://www.lazada.vn/products/xe-may-honda-sh-350i-phien-ban-dac-biet-i2244050734.html,33,33,2% Off,Hồ Chí Minh,lazada,bike,33,Official
Xe máy Honda SH MODE phiên bản Cao cấp,63.151.000 ₫,https://www.lazada.vn/products/xe-may-honda-sh-mode-phien-ban-cao-cap-i2243995426.html,34,34,5% Off,Hồ Chí Minh,lazada,bike,34,Official
[TRẢ GÓP 0%] Xe Máy Điện Yadea S3 Pro Thiết Kế Mạnh Mẽ 150Km Một Lần Sạc Dung Tích Cốp 21 L - Bảo Hành 2 Năm,22.990.000 ₫,https://www.lazada.vn/products/tra-gop-0-xe-may-dien-yadea-pro-thiet-ke-manh-me-150km-mot-lan-sac-dung-tich-cop-21-l-bao-hanh-2-nam-i2533084916.html,35,35,23% Off,"(1)
Hà Nội",lazada,bike,35,Official
XE MÁY YAMAHA JUPITER FINN PHIÊN BẢN TIÊU CHUẨN - CHÍNH HÃNG YAMAHA - Yamaha Town Hương Quỳnh Bắc Ninh,28.500.000 ₫,https://www.lazada.vn/products/xe-may-yamaha-jupiter-finn-phien-ban-tieu-chuan-chinh-hang-yamaha-yamaha-town-huong-quynh-bac-ninh-i2308538412.html,36,36,,Bắc Ninh,lazada,bike,36,Official
XE MÁY YAMAHA EXCITER 150 PHIÊN BẢN GIỚI HẠN - YAMAHA TOWN HƯƠNG QUỲNH,46.200.000 ₫,https://www.lazada.vn/products/xe-may-yamaha-exciter-150-phien-ban-gioi-han-yamaha-town-huong-quynh-i2313583019.html,37,37,,Bắc Ninh,lazada,bike,37,Official
XE MÁY YAMAHA SIRIUS PHIÊN BẢN VÀNH NAN PHANH CƠ - CHÍNH HÃNG YAMAHA - Yamaha Town Hương Quỳnh Bắc Ninh,19.300.000 ₫,https://www.lazada.vn/products/xe-may-yamaha-sirius-phien-ban-vanh-nan-phanh-co-chinh-hang-yamaha-yamaha-town-huong-quynh-bac-ninh-i2308248941.html,38,38,,Bắc Ninh,lazada,bike,38,Official
Xe máy Honda Vision 2023_ Phiên bản cao cấp,34.350.000 ₫,https://www.lazada.vn/products/xe-may-honda-vision-2023_-phien-ban-cao-cap-i2124445765.html,39,39,,"(1)
Hồ Chí Minh",lazada,bike,39,
[TRẢ GÓP 0%] Xe Máy Điện YADEA ORLA Cổ Điển Tiết Kiệm Năng Lượng - Xe Điện YADEA ORLA - Bảo Hành 2 Năm,19.990.000 ₫,https://www.lazada.vn/products/tra-gop-0-xe-may-dien-yadea-orla-co-dien-tiet-kiem-nang-luong-xe-dien-yadea-orla-bao-hanh-2-nam-i2406561113.html,40,40,33% Off,"13 Đã bán
(5)
Hà Nội",lazada,bike,40,Official
[DUY NHẤT 10.5 - GIẢM 1 TRIỆU] Xe Đạp Điện YADEA IGO Cho Học Sinh Nhỏ Gọn 55Km Một Lần Sạc - Bảo Hành 2 Năm,12.990.000 ₫,https://www.lazada.vn/products/duy-nhat-105-giam-1-trieu-xe-dap-dien-yadea-igo-cho-hoc-sinh-nho-gon-55km-mot-lan-sac-bao-hanh-2-nam-i2528503726.html,1,1,19% Off,Hà Nội,lazada,bike,1,Official
Xe yamaha FreegoS (trả góp 0%) chỉ giao xe tại Hà Nội,29.700.000 ₫,https://www.lazada.vn/products/xe-yamaha-freegos-tra-gop-0-chi-giao-xe-tai-ha-noi-i1550347850.html,2,2,,Hà Nội,lazada,bike,2,
[Trả góp 0%] Xe ga Vespa Primavera RED 125cc,85.700.000 ₫,https://www.lazada.vn/products/tra-gop-0-xe-ga-vespa-primavera-red-125cc-i1524419813.html,3,3,,Hà Nội,lazada,bike,3,Official
[TRẢ GÓP 0%] Xe Máy Điện YADEA ORLA DISNEY LOTSO Phiên Bản Đặc Biệt - Xe Điện YADEA ORLA LOTSO Gấu Dâu - Bảo Hành 2 Năm,20.990.000 ₫,https://www.lazada.vn/products/tra-gop-0-xe-may-dien-yadea-orla-disney-lotso-phien-ban-dac-biet-xe-dien-yadea-orla-lotso-gau-dau-bao-hanh-2-nam-i2436681007.html,4,4,25% Off,"(2)
Hà Nội",lazada,bike,4,Official
Super Cub C125 PHIÊN BẢN TIÊU CHUẨN,95.250.000 ₫,https://www.lazada.vn/products/super-cub-c125-phien-ban-tieu-chuan-i2244017607.html,5,5,11% Off,Hồ Chí Minh,lazada,bike,5,Official
XE MÁY YAMAHA JUPITER FI - CHÍNH HÃNG YAMAHA - Yamaha Town Hương Quỳnh Bắc Ninh,31.000.000 ₫,https://www.lazada.vn/products/xe-may-yamaha-jupiter-fi-chinh-hang-yamaha-yamaha-town-huong-quynh-bac-ninh-i2308527858.html,6,6,,Bắc Ninh,lazada,bike,6,Official
Xe máy Yamaha Grande phiên bản đặc biệt - Chính hãng YAMAHA - Yamaha Town Hương Quỳnh Bắc Ninh,50.000.000 ₫,https://www.lazada.vn/products/xe-may-yamaha-grande-phien-ban-dac-biet-chinh-hang-yamaha-yamaha-town-huong-quynh-bac-ninh-i2304611172.html,7,7,7% Off,"(1)
Bắc Ninh",lazada,bike,7,Official
"Xe máy Yamaha YZF R15, YZF R15M chính hãng Yamaha",75.000.000 ₫,https://www.lazada.vn/products/xe-may-yamaha-yzf-r15-yzf-r15m-chinh-hang-yamaha-i2296013625.html,8,8,4% Off,Bắc Ninh,lazada,bike,8,Official
Xe máy Honda AIR BLADE 125 phiên bản Tiêu Chuẩn,42.935.000 ₫,https://www.lazada.vn/products/xe-may-honda-air-blade-125-phien-ban-tieu-chuan-i2243918485.html,9,9,3% Off,Hồ Chí Minh,lazada,bike,9,Official
Xe máy Honda Air blade 125cc phiên bản đặc biệt 2023,44.786.000 ₫,https://www.lazada.vn/products/xe-may-honda-air-blade-125cc-phien-ban-dac-biet-2023-i804084404.html,10,10,,"546 Đã bán
(174)
Hồ Chí Minh",lazada,bike,10,
Xe Máy Điện Osakar Nispa Vera,19.900.000 ₫,https://www.lazada.vn/products/xe-may-dien-osakar-nispa-vera-i2432792779.html,11,11,1% Off,Hồ Chí Minh,lazada,bike,11,
6 Inch 140Mm PU Rắn Phía Trước Hoặc Phía Sau Bánh Xe Với Trống Phanh Kit Cho Nhỏ Xe Tay Ga Điện Mini Gấp Xe Tay Ga,145.137 ₫,https://www.lazada.vn/products/6-inch-140mm-pu-ran-phia-truoc-hoac-phia-sau-banh-xe-voi-trong-phanh-kit-cho-nho-xe-tay-ga-dien-mini-gap-xe-tay-ga-i2486646782.html,12,12,5% Off,Nước ngoài,lazada,bike,12,
[Trả góp 0%] Xe ga Vespa Primavera Color Vibe 125,88.000.000 ₫,https://www.lazada.vn/products/tra-gop-0-xe-ga-vespa-primavera-color-vibe-125-i2251670947.html,13,13,,Hà Nội,lazada,bike,13,Official
Xe máy Yamaha Janus phiên bản tiêu chuẩn - Chính hãng YAMAHA - Yamaha Town Hương Quỳnh Bắc Ninh,30.500.000 ₫,https://www.lazada.vn/products/xe-may-yamaha-janus-phien-ban-tieu-chuan-chinh-hang-yamaha-yamaha-town-huong-quynh-bac-ninh-i2304503922.html,14,14,,Bắc Ninh,lazada,bike,14,Official
Honda Sh Mode 2023 125cc Bản Thể thao ABS,71.420.000 ₫,https://www.lazada.vn/products/honda-sh-mode-2023-125cc-ban-the-thao-abs-i2079311801.html,15,15,,Quảng Ngãi,lazada,bike,15,Official
Xe Máy Điện Yadea S3 Pro,23.000.000 ₫,https://www.lazada.vn/products/xe-may-dien-yadea-pro-i2337467096.html,16,16,,Hồ Chí Minh,lazada,bike,16,
Xe máy Honda Air Blade 2023 Bản Tiêu Chuẩn 160cc,57.820.000 ₫,https://www.lazada.vn/products/xe-may-honda-air-blade-2023-ban-tieu-chuan-160cc-i1942920513.html,17,17,,Quảng Ngãi,lazada,bike,17,Official
[HCM]XE MÁY ĐIỆN JVC G5,13.850.000 ₫,https://www.lazada.vn/products/hcmxe-may-dien-jvc-g5-i1227978623.html,18,18,,Hồ Chí Minh,lazada,bike,18,
Xe Tay Ga TVS NTORQ 125cc Nhập Khẩu,29.900.000 ₫,https://www.lazada.vn/products/xe-tay-ga-tvs-ntorq-125cc-nhap-khau-i2588237960.html,19,19,9% Off,Hồ Chí Minh,lazada,bike,19,
[HCM]XE ĐẠP ĐIỆN EV S9,12.490.000 ₫,https://www.lazada.vn/products/hcmxe-dap-dien-ev-i1225568989.html,20,20,,Hồ Chí Minh,lazada,bike,20,
[Trả góp 0%] [Xe máy trả góp 0%]Xe máy Vespa GTS Super Sport 150cc ABS iGet - Mới 100%,115.400.000 ₫,https://www.lazada.vn/products/tra-gop-0-xe-may-tra-gop-0xe-may-vespa-gts-super-sport-150cc-abs-iget-moi-100-i855284346.html,21,21,,Hà Nội,lazada,bike,21,
Xe máy Honda LEAD 125cc - Phiên Bản Tiêu Chuẩn 2023,39.950.000 ₫,https://www.lazada.vn/products/xe-may-honda-lead-125cc-phien-ban-tieu-chuan-2023-i643698747.html,22,22,,"94 Đã bán
(25)
Hồ Chí Minh",lazada,bike,22,
Xe Côn tay bán tự động TVS ROCKZ 125,25.800.000 ₫,https://www.lazada.vn/products/xe-con-tay-ban-tu-dong-tvs-rockz-125-i2563060174.html,23,23,,Hồ Chí Minh,lazada,bike,23,
[Trả góp 0%] Xe ga Vespa Sprint S 125cc ABS,84.800.000 ₫,https://www.lazada.vn/products/tra-gop-0-xe-ga-vespa-sprint-s-125cc-abs-i1514402647.html,24,24,,Hà Nội,lazada,bike,24,Official
Xe Máy Honda SH Mode 125cc Phiên Bản Thể Thao 2024,68.700.000 ₫,https://www.lazada.vn/products/xe-may-honda-sh-mode-125cc-phien-ban-the-thao-2024-i1324042050.html,25,25,,"16 Đã bán
(5)
Hồ Chí Minh",lazada,bike,25,
XE MÁY SIRIUS FI PHIÊN BẢN VÀNH ĐÚC - CHÍNH HÃNG YAMAHA - Yamaha Town Hương Quỳnh Bắc Ninh,24.500.000 ₫,https://www.lazada.vn/products/xe-may-sirius-fi-phien-ban-vanh-duc-chinh-hang-yamaha-yamaha-town-huong-quynh-bac-ninh-i2308379626.html,26,26,,Bắc Ninh,lazada,bike,26,Official
"Xe Máy 50Cc DK Ways Phù Hợp Cho Học Sinh, Sinh Viên Không Cần Bằng Lái, Bảo Hành 3 Năm",15.500.000 ₫,https://www.lazada.vn/products/xe-may-50cc-dk-ways-phu-hop-cho-hoc-sinh-sinh-vien-khong-can-bang-lai-bao-hanh-3-nam-i1688182955.html,27,27,,Hà Nội,lazada,bike,27,
Honda Sh Mode 2023 125cc Bản Cao cấp ABS,68.320.000 ₫,https://www.lazada.vn/products/honda-sh-mode-2023-125cc-ban-cao-cap-abs-i2079322975.html,28,28,,Quảng Ngãi,lazada,bike,28,Official
Xe Máy Honda Vision 110cc - Phiên Bản Tiêu Chuẩn 2023,31.600.000 ₫,https://www.lazada.vn/products/xe-may-honda-vision-110cc-phien-ban-tieu-chuan-2023-i2114686330.html,29,29,,"36 Đã bán
(6)
Hồ Chí Minh",lazada,bike,29,
Xe máy Yamaha Grande phiên bản giới hạn - Chính hãng YAMAHA - Yamaha Town Hương Quỳnh Bắc Ninh,51.500.000 ₫,https://www.lazada.vn/products/xe-may-yamaha-grande-phien-ban-gioi-han-chinh-hang-yamaha-yamaha-town-huong-quynh-bac-ninh-i2304546534.html,30,30,4% Off,Bắc Ninh,lazada,bike,30,Official
Xe Máy Honda SH 125i 2024 - Phiên Bản Tiêu Chuẩn,76.540.000 ₫,https://www.lazada.vn/products/xe-may-honda-sh-125i-2024-phien-ban-tieu-chuan-i2131023267.html,31,31,,"5 Đã bán
Hồ Chí Minh",lazada,bike,31,
[HCM][Xe máy trả góp 0%] Xe Máy Honda Vision Tiêu Chuẩn 2023,31.790.000 ₫,https://www.lazada.vn/products/hcmxe-may-tra-gop-0-xe-may-honda-vision-tieu-chuan-2023-i2126478108.html,32,32,6% Off,"330 Đã bán
(70)
Hồ Chí Minh",lazada,bike,32,
[HCM][Xe máy trả góp 0%] - Xe Máy Honda WINNER X - Phiên Bản Thể Thao 2024,45.500.000 ₫,https://www.lazada.vn/products/hcmxe-may-tra-gop-0-xe-may-honda-winner-x-phien-ban-the-thao-2024-i2544219478.html,33,33,7% Off,Hồ Chí Minh,lazada,bike,33,
Xe máy Honda SH350I new,133.500.000 ₫,https://www.lazada.vn/products/xe-may-honda-sh350i-new-i1646170209.html,34,34,,Hồ Chí Minh,lazada,bike,34,
[HCM][Xe máy trả góp 0%] Xe Máy Honda Airblade 125cc 2023 - Phiên Bản Đặc Biệt,43.850.000 ₫,https://www.lazada.vn/products/hcmxe-may-tra-gop-0-xe-may-honda-airblade-125cc-2023-phien-ban-dac-biet-i1914901053.html,35,35,1% Off,"57 Đã bán
(4)
Hồ Chí Minh",lazada,bike,35,
Xe máy Honda SH350i Đặc Biệt,138.520.000 ₫,https://www.lazada.vn/products/xe-may-honda-sh350i-dac-biet-i1943052098.html,36,36,,Quảng Ngãi,lazada,bike,36,Official
CDI Yamaha FZ16 SZ16 XTZ125 Genuine 21CH554010,528.500 ₫,https://www.lazada.vn/products/cdi-yamaha-fz16-sz16-xtz125-genuine-21ch554010-i2543717041.html,37,37,26% Off,Nước ngoài,lazada,bike,37,
Xe Máy Honda SH 125 CBS Tiêu Chuẩn 2023,76.500.000 ₫,https://www.lazada.vn/products/xe-may-honda-sh-125-cbs-tieu-chuan-2023-i1646169219.html,38,38,,"(1)
Hồ Chí Minh",lazada,bike,38,
[Siêu Ưu đãi]- [Hỗ trợ trả góp] xe máy Vario 160,45.050.000 ₫,https://www.lazada.vn/products/sieu-uu-dai-ho-tro-tra-gop-xe-may-vario-160-i2356276668.html,39,39,,Ninh Thuận,lazada,bike,39,
17.5RCS Direct Push Pump For Brembo Calf Abalone Crab Front And Rear Brakes CNC With Adjustable Stroke Disc Brake,591.848 ₫,https://www.lazada.vn/products/175rcs-direct-push-pump-for-brembo-calf-abalone-crab-front-and-rear-brakes-cnc-with-adjustable-stroke-disc-brake-i2567041417.html,40,40,20% Off,Nước ngoài,lazada,bike,40,
