title,price,link_item,image_url,index_,discount_idx,discount_percent_list,countReviews,type,category,official_idx,official
[TẶNG CỦ SẠC-QUÀ GIAO KÈM HÀNG] Điện thoại Samsung Galaxy M15 4GB+128GB - ĐỘC QUYỀN LAZADA,4.690.000 ₫,https://www.lazada.vn/products/tang-cu-sac-qua-giao-kem-hang-dien-thoai-samsung-galaxy-m15-4gb128gb-doc-quyen-lazada-i2620949564.html,https://img.lazcdn.com/g/p/d495bec2af45c25164f5222b1aae492b.jpg_400x400q75.jpg_.webp,23,23,,"319 Đã bán
(30)
Hồ Chí Minh",lazada,smartphone,23,1
[TẶNG Buds2 Pro + Duo Charger - KIỂM TRA GIỎ HÀNG] Điện thoại Samsung Galaxy S24 Ultra - Điện thoại AI - Camera 200MP Zoom 100x - S Pen - Snapdragon 8 Gen 3,33.990.000 ₫,https://www.lazada.vn/products/tang-buds2-pro-duo-charger-kiem-tra-gio-hang-dien-thoai-samsung-galaxy-ultra-dien-thoai-ai-camera-200mp-zoom-100x-s-pen-snapdragon-8-gen-3-i2540035297.html,https://img.lazcdn.com/g/p/cd1cec2b63407f49fca5d704993858e0.jpg_400x400q75.jpg_.webp,24,24,,"1.1K Đã bán
(295)
Hồ Chí Minh",lazada,smartphone,24,1
"[Điện thoại] Blackberry 7290 Likenew, đẹp theo năm tháng, trải nghiệm tuyệt vời cho người đam mê yêu hoài cổ",769.000 ₫,https://www.lazada.vn/products/dien-thoai-blackberry-7290-likenew-dep-theo-nam-thang-trai-nghiem-tuyet-voi-cho-nguoi-dam-me-yeu-hoai-co-i2386157426.html,https://img.lazcdn.com/g/p/96f2669219e3cc460f7d72277702b7bc.jpg_400x400q75.jpg_.webp,25,25,23% Off,Hải Dương,lazada,smartphone,25,0
"[Điện thoại] Blackberry 8700 C,G,V Likenew, nhiều nhà mạng",699.000 ₫,https://www.lazada.vn/products/dien-thoai-blackberry-8700-cgv-likenew-nhieu-nha-mang-i1735534954.html,https://img.lazcdn.com/g/ff/kf/S533e1a7328d547b8966df456258074001.jpg_400x400q75.jpg_.webp,26,26,13% Off,"(1)
Hải Dương",lazada,smartphone,26,0
Nokia 110 DS Pro 4G,720.000 ₫,https://www.lazada.vn/products/nokia-110-ds-pro-4g-i2473551544.html,https://img.lazcdn.com/g/p/2e56555b15f1bc8b13e7c64281b97175.jpg_400x400q75.jpg_.webp,27,27,,"6 Đã bán
(2)
Hồ Chí Minh",lazada,smartphone,27,1
Điện thoại Blackberry Bold Touch 9900 Likenew Zin nguyên bản,699.000 ₫,https://www.lazada.vn/products/dien-thoai-blackberry-bold-touch-9900-likenew-zin-nguyen-ban-i1737650959.html,https://img.lazcdn.com/g/p/63d25ff8483c59bfb7b0c7caaa0b37e6.jpg_400x400q75.jpg_.webp,28,28,22% Off,Hải Dương,lazada,smartphone,28,0
Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng,4.990.000 ₫,https://www.lazada.vn/products/dien-thoai-tecno-camon-20-8gb256gb-camera-64mp-32mp-5000-mah-sac-nhanh-33w-67-fhd-amoled-bh-13-thang-i2326344244.html,https://img.lazcdn.com/g/p/41514a0edc4c9997b2b1cad9a1b88f99.jpg_400x400q75.jpg_.webp,29,29,,"52 Đã bán
(28)
Hồ Chí Minh",lazada,smartphone,29,1
"[BufMobi] Blackberry Passport - Đã qua sử dụng, hoạt động ổn định",1.449.000 ₫,https://www.lazada.vn/products/bufmobi-blackberry-passport-da-qua-su-dung-hoat-dong-on-dinh-i2467844760.html,https://img.lazcdn.com/g/p/dee0267c8b1c1d33802d100f0be365d9.jpg_400x400q75.jpg_.webp,30,30,15% Off,"(1)
Hải Dương",lazada,smartphone,30,0
iPhone 15 - Hàng Chính Hãng VN/A,19.890.000 ₫,https://www.lazada.vn/products/iphone-15-hang-chinh-hang-vna-i2417259469.html,https://img.lazcdn.com/g/ff/kf/S70c9e3fe014b4309b4f796b5f3fba0a5D.png_400x400q75.png_.webp,31,31,13% Off,"944 Đã bán
(212)
Hồ Chí Minh",lazada,smartphone,31,1
[TẶNG CỦ SẠC-QUÀ GIAO KÈM HÀNG] Điện thoại Samsung Galaxy A15 LTE 8GB+128GB | Trả góp 0%,4.050.000 ₫,https://www.lazada.vn/products/tang-cu-sac-qua-giao-kem-hang-dien-thoai-samsung-galaxy-a15-lte-8gb128gb-tra-gop-0-i2496791062.html,https://img.lazcdn.com/g/p/b17c8d67424e1fea04913493d5166cea.jpg_400x400q75.jpg_.webp,32,32,19% Off,"740 Đã bán
(271)
Hồ Chí Minh",lazada,smartphone,32,1
Điện thoại Tecno SPARK 20 (8+8)GB/128GB - Helio G85 | 5000 mAh | Sạc nhanh 18W,3.990.000 ₫,https://www.lazada.vn/products/dien-thoai-tecno-spark-20-88gb128gb-helio-g85-5000-mah-sac-nhanh-18w-i2526144872.html,https://img.lazcdn.com/g/p/a89e17db57a3ec3edbb452cd2b272541.jpg_400x400q75.jpg_.webp,33,33,,"6 Đã bán
(1)
Hồ Chí Minh",lazada,smartphone,33,1
[SALE ĐẬM CHỈ 10.5 - VOUCHER 290K SL CÓ HẠN] [TẶNG CỦ SẠC-QUÀ GIAO KÈM HÀNG] Điện thoại Samsung Galaxy A05s 4GB/128GB,3.190.000 ₫,https://www.lazada.vn/products/sale-dam-chi-105-voucher-290k-sl-co-han-tang-cu-sac-qua-giao-kem-hang-dien-thoai-samsung-galaxy-a05s-4gb128gb-i2417715735.html,https://img.lazcdn.com/g/p/2a595320e52f8c185499254cf475abf7.jpg_400x400q75.jpg_.webp,34,34,20% Off,"3.0K Đã bán
(792)
Hồ Chí Minh",lazada,smartphone,34,1
"SOYES XS15 3G mini điện thoại màn hình 3 inch điện thoại siêu nhỏ, thẻ SIM 2 gigabyte RAM 16 gigabyte ROM Android 8.1 điện thoại siêu mỏng, điện thoại dự phòng nhỏ nhất thế giới 1000mAh",1.012.198 ₫,https://www.lazada.vn/products/soyes-xs15-3g-mini-dien-thoai-man-hinh-3-inch-dien-thoai-sieu-nho-the-sim-2-gigabyte-ram-16-gigabyte-rom-android-81-dien-thoai-sieu-mong-dien-thoai-du-phong-nho-nhat-the-gioi-1000mah-i2509919111.html,https://img.lazcdn.com/g/p/7a95673b7421945ffffd82fdab97fa1a.jpg_400x400q75.jpg_.webp,35,35,48% Off,"(1)
Hà Nội",lazada,smartphone,35,0
Điện thoại giá rẻ i14 ProMax Di Động Chính Hãng 7.3Inch Di Động Bộ Nhớ Lớn 3+16GB Camera 48+108MP Pin 8000mAh điện thoại,949.600 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-i14-promax-di-dong-chinh-hang-73inch-di-dong-bo-nho-lon-316gb-camera-48108mp-pin-8000mah-dien-thoai-i2265049904.html,https://img.lazcdn.com/g/p/505d26fd41ebaa1d188a7296d61b8661.jpg_400x400q75.jpg_.webp,36,36,50% Off,Hà Nội,lazada,smartphone,36,0
"[BufMobi] Blackberry Classic Q20 Likenew sử dụng tốt, máy nguyên bản",899.000 ₫,https://www.lazada.vn/products/bufmobi-blackberry-classic-q20-likenew-su-dung-tot-may-nguyen-ban-i1736070381.html,https://img.lazcdn.com/g/p/360038d10df1aaf771a5e083fe8a2320.jpg_400x400q75.jpg_.webp,37,37,40% Off,"22 Đã bán
(6)
Hải Dương",lazada,smartphone,37,0
OPPO Reno8 T 4G 256GB,6.490.000 ₫,https://www.lazada.vn/products/oppo-reno8-t-4g-256gb-i2187983359.html,https://img.lazcdn.com/g/p/9955e2473c07f298480f869edf31dc41.jpg_400x400q75.jpg_.webp,38,38,24% Off,"6 Đã bán
Hồ Chí Minh",lazada,smartphone,38,1
Điện thoại Xiaomi Redmi A3 4+128GB,2.990.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-a3-4128gb-i2615141935.html,https://img.lazcdn.com/g/p/7a805be7b0853a468cb9221331eafdfc.png_400x400q75.png_.webp,39,39,,Hồ Chí Minh,lazada,smartphone,39,1
Điện Thoại Infinix Hot 40 Pro x Freefire 8GB/256GB - Hàng Chính Hãng,4.190.000 ₫,https://www.lazada.vn/products/dien-thoai-infinix-hot-40-pro-x-freefire-8gb256gb-hang-chinh-hang-i2580575355.html,https://img.lazcdn.com/g/p/cceede9fa80b3e3224357af9780f5c89.png_400x400q75.png_.webp,40,40,2% Off,"14 Đã bán
(6)
Hồ Chí Minh",lazada,smartphone,40,1
"Điện thoại OPPO Reno11 F 5G Ram 8GB | 256GB Chính Hãng, Màn hình 6.7"" 120Hz | Mediatek Dimensity 7050 - BH 12 tháng",7.850.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-reno11-f-5g-ram-8gb-256gb-chinh-hang-man-hinh-67-120hz-mediatek-dimensity-7050-bh-12-thang-i2638583964.html,https://img.lazcdn.com/g/p/f4971155ae1c23a9aaca8e2eba301661.jpg_400x400q75.jpg_.webp,1,1,17% Off,Hồ Chí Minh,lazada,smartphone,1,1
bán với giá thấp I15 pro Max 16G + 1TB 8000mah pin Android 13.0 HD 50 + 108MP Điện thoại Android 7.3 inch hoàn toàn mới và chính hãng,1.317.067 ₫,https://www.lazada.vn/products/ban-voi-gia-thap-i15-pro-max-16g-1tb-8000mah-pin-android-130-hd-50-108mp-dien-thoai-android-73-inch-hoan-toan-moi-va-chinh-hang-i2510109430.html,https://img.lazcdn.com/g/p/23590de997ad6384ddf2f5d6829bafd9.jpg_400x400q75.jpg_.webp,2,2,50% Off,Hà Nội,lazada,smartphone,2,0
"[Có 4G] Điện thoại giá rẻ có 4G Mobell M139, 2SIM - Nghe Nhạc Chụp Hình",429.000 ₫,https://www.lazada.vn/products/co-4g-dien-thoai-gia-re-co-4g-mobell-m139-2sim-nghe-nhac-chup-hinh-i470136934.html,https://img.lazcdn.com/g/p/bfbc537aac191ad0445a42e9ed4e3964.jpg_400x400q75.jpg_.webp,3,3,14% Off,"105 Đã bán
(36)
Bình Dương",lazada,smartphone,3,0
Điện thoại Nokia C30 (2GB/32GB) Pin khủng - Mới nguyên seal - Hàng chính hãng,1.539.000 ₫,https://www.lazada.vn/products/dien-thoai-nokia-c30-2gb32gb-pin-khung-moi-nguyen-seal-hang-chinh-hang-i1767867993.html,https://img.lazcdn.com/g/p/04f0092e48ffd096f7ae6dd98b89bff3.jpg_400x400q75.jpg_.webp,4,4,43% Off,"98 Đã bán
(54)
Nghệ An",lazada,smartphone,4,0
"Phiên bản toàn cầu của điện thoại di động chính hãng i15 Pro Max đã mở khóa điện thoại thông minh Màn hình lớn 6,7 inch 16GB + 1TB thẻ SIM kép Android 13.0 Mạng 5G 7800mah",1.369.093 ₫,https://www.lazada.vn/products/phien-ban-toan-cau-cua-dien-thoai-di-dong-chinh-hang-i15-pro-max-da-mo-khoa-dien-thoai-thong-minh-man-hinh-lon-67-inch-16gb-1tb-the-sim-kep-android-130-mang-5g-7800mah-i2532781958.html,https://img.lazcdn.com/g/p/780224abeb30d3c0eb803be270f3d5bc.jpg_400x400q75.jpg_.webp,5,5,48% Off,Hà Nội,lazada,smartphone,5,0
iPhone 14 - Hàng Chính Hãng VN/A,16.990.000 ₫,https://www.lazada.vn/products/iphone-14-hang-chinh-hang-vna-i2018265056.html,https://img.lazcdn.com/g/p/d3fd98045274de44857f5393ea945bf7.png_400x400q75.png_.webp,6,6,32% Off,"947 Đã bán
(122)
Hồ Chí Minh",lazada,smartphone,6,1
"Điện thoại cũ ss J2 prime ram 1,5Gb có 4G",269.000 ₫,https://www.lazada.vn/products/dien-thoai-cu-ss-j2-prime-ram-15gb-co-4g-i1452696531.html,https://img.lazcdn.com/g/ff/kf/S065a8db37d704085ac2e393727a13fc1C.jpg_400x400q75.jpg_.webp,7,7,,"221 Đã bán
(63)
Nam Định",lazada,smartphone,7,0
[TẶNG CỦ SẠC-QUÀ GIAO KÈM HÀNG] Điện thoại Samsung Galaxy A05 4GB/128GB,2.690.000 ₫,https://www.lazada.vn/products/tang-cu-sac-qua-giao-kem-hang-dien-thoai-samsung-galaxy-a05-4gb128gb-i2417781047.html,https://img.lazcdn.com/g/p/616d33c06948fac3c48219adb5102a78.jpg_400x400q75.jpg_.webp,8,8,13% Off,"5.6K Đã bán
(1788)
Hồ Chí Minh",lazada,smartphone,8,1
Điện thoại OnePlus 11 (Snapdragon 8 gen 2 - AMOLED 2K) đã unlock 2 sim likenew kèm sạc 100W,9.900.000 ₫,https://www.lazada.vn/products/dien-thoai-oneplus-11-snapdragon-8-gen-2-amoled-2k-da-unlock-2-sim-likenew-kem-sac-100w-i2364171853.html,https://img.lazcdn.com/g/p/66716c7858ac5aabf8a53f7743c5c1f4.jpg_400x400q75.jpg_.webp,9,9,,Hà Nội,lazada,smartphone,9,0
oppo neo 5 ( a31 ) ram 1gb bộ nhớ 8gb-16gb giá rẻ,259.000 ₫,https://www.lazada.vn/products/oppo-neo-5-a31-ram-1gb-bo-nho-8gb-16gb-gia-re-i1452697362.html,https://img.lazcdn.com/g/ff/kf/Sdd1f01884788440e823b25176f253b28p.jpg_400x400q75.jpg_.webp,10,10,4% Off,"138 Đã bán
(26)
Nam Định",lazada,smartphone,10,0
"Điện thoại Blackberry Q10 Likenew sử dụng tốt, máy nguyên bản",749.000 ₫,https://www.lazada.vn/products/dien-thoai-blackberry-q10-likenew-su-dung-tot-may-nguyen-ban-i2042625030.html,https://img.lazcdn.com/g/p/b96d9835fd72749871e5f3765ec1acc1.jpg_400x400q75.jpg_.webp,11,11,25% Off,"11 Đã bán
(4)
Hải Dương",lazada,smartphone,11,0
Máy điện thoại Blackberry 9900/ 9930,690.000 ₫,https://www.lazada.vn/products/may-dien-thoai-blackberry-9900-9930-i2358447080.html,https://img.lazcdn.com/g/ff/kf/S6d5151db845a45c2a36c6c96444ffff1v.jpg_400x400q75.jpg_.webp,12,12,,Hà Nội,lazada,smartphone,12,0
"Realme C25Y - điện thoại Realme C25Y 2sim ram 4G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",899.000 ₫,https://www.lazada.vn/products/realme-c25y-dien-thoai-realme-c25y-2sim-ram-4g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2316668520.html,https://img.lazcdn.com/g/p/0500b492f97844f07a91d9ee847db34a.jpg_400x400q75.jpg_.webp,13,13,47% Off,"40 Đã bán
(39)
Hồ Chí Minh",lazada,smartphone,13,0
"Điện thoại Realme V50 5G 6GB/128GB ,CPU Dimensity 6100+ , Màn 120HZ , Rom Quốc tế có tiếng việt , Mới nguyên seal 100% - Hàng nhập khẩu",2.839.000 ₫,https://www.lazada.vn/products/dien-thoai-realme-v50-5g-6gb128gb-cpu-dimensity-6100-man-120hz-rom-quoc-te-co-tieng-viet-moi-nguyen-seal-100-hang-nhap-khau-i2597291689.html,https://img.lazcdn.com/g/p/c73e9c6814e65fae4ce5b8d9dc601fc1.jpg_400x400q75.jpg_.webp,14,14,39% Off,"36 Đã bán
(18)
Nghệ An",lazada,smartphone,14,0
Masstel Izi 15 4G,390.000 ₫,https://www.lazada.vn/products/masstel-izi-15-4g-i2473496757.html,https://img.lazcdn.com/g/p/5a0f2d818043804df5ae2f1d89e30f39.jpg_400x400q75.jpg_.webp,15,15,,"13 Đã bán
(6)
Hồ Chí Minh",lazada,smartphone,15,1
"Điện thoại cũ SS J5 Prime ram 2gb/16gb , máy đẹp giá rẻ",399.000 ₫,https://www.lazada.vn/products/dien-thoai-cu-ss-j5-prime-ram-2gb16gb-may-dep-gia-re-i1634338861.html,https://img.lazcdn.com/g/ff/kf/S7aabe5ee147741e585b78473428a26c7U.jpg_400x400q75.jpg_.webp,16,16,15% Off,"25 Đã bán
(9)
Nam Định",lazada,smartphone,16,0
2024 điện thoại thông minh mới S23 PRO mini siêu mỏng 3.0 inch màn hình HD RAM 4GB 64GB ROM 2MP camera sau WIFI Bluetooth GPS 4G Android thẻ SIM kép,1.024.555 ₫,https://www.lazada.vn/products/2024-dien-thoai-thong-minh-moi-pro-mini-sieu-mong-30-inch-man-hinh-hd-ram-4gb-64gb-rom-2mp-camera-sau-wifi-bluetooth-gps-4g-android-the-sim-kep-i2547770810.html,https://img.lazcdn.com/g/p/3f30fb5681dd3cb89f56895d3a1552ab.jpg_400x400q75.jpg_.webp,17,17,50% Off,Hà Nội,lazada,smartphone,17,0
"Sim Vietnamobile 2023 Hạn 1Tháng - Tạo Tài Khoản ZL,SP,FB,MMO,GAME (Không 4G)",14.500 ₫,https://www.lazada.vn/products/sim-vietnamobile-2023-han-1thang-tao-tai-khoan-zlspfbmmogame-khong-4g-i2161322278.html,https://img.lazcdn.com/g/p/045d582b28235208d164bf5091b9a67e.jpg_400x400q75.jpg_.webp,18,18,,"2.1K Đã bán
(162)
Hồ Chí Minh",lazada,smartphone,18,0
[TẶNG CỦ SẠC-QUÀ GIAO KÈM HÀNG] Điện thoại Samsung Galaxy A55 5G,8.990.000 ₫,https://www.lazada.vn/products/tang-cu-sac-qua-giao-kem-hang-dien-thoai-samsung-galaxy-a55-5g-i2579325108.html,https://img.lazcdn.com/g/p/14a3bd59bfd37cf1b439ca3a79a1f4a3.jpg_400x400q75.jpg_.webp,19,19,10% Off,"59 Đã bán
(10)
Hồ Chí Minh",lazada,smartphone,19,1
Điện Thoại 6s Blus bản Q-Tế cài game nặng và ứng dụng.Lắp sim.BH 12 Tháng,1.200.000 ₫,https://www.lazada.vn/products/dien-thoai-6s-blus-ban-q-te-cai-game-nang-va-ung-dunglap-simbh-12-thang-i2415107929.html,https://img.lazcdn.com/g/p/2ee2d2a4ff8e9a546c2d5695cf0df576.jpg_400x400q75.jpg_.webp,20,20,20% Off,"8 Đã bán
(3)
Nam Định",lazada,smartphone,20,0
Điện Thoại Samsung A25 5G 6GB/128GB - Hàng Chính Hãng,5.629.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-a25-5g-6gb128gb-hang-chinh-hang-i2521250879.html,https://img.lazcdn.com/g/p/54b13b279da0d2382097677aa31e9e34.jpg_400x400q75.jpg_.webp,21,21,15% Off,Bến Tre,lazada,smartphone,21,1
"""Trong chứng khoán"" SOYES XS15 mini smartphone 3.0 inch màn hình 4GB RAM 64GB ROM hỗ trợ bluetooth android 8.1 điện thoại di động COD",1.013.309 ₫,https://www.lazada.vn/products/trong-chung-khoan-soyes-xs15-mini-smartphone-30-inch-man-hinh-4gb-ram-64gb-rom-ho-tro-bluetooth-android-81-dien-thoai-di-dong-cod-i2523997152.html,https://img.lazcdn.com/g/p/7a95673b7421945ffffd82fdab97fa1a.jpg_400x400q75.jpg_.webp,22,22,48% Off,Hà Nội,lazada,smartphone,22,0
Điện thoại Samsung j7 prime ram 3gb bộ nhớ 32gb giá rẻ,619.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-j7-prime-ram-3gb-bo-nho-32gb-gia-re-i1445137624.html,https://img.lazcdn.com/g/ff/kf/S36a802a54b0a4a45abbb78e1ee6074f4Z.jpg_400x400q75.jpg_.webp,23,23,6% Off,"66 Đã bán
(23)
Nam Định",lazada,smartphone,23,0
Soyes S23 Pro mini smart 3.0-inch màn hình HD 2SIM thẻ 1000mAh sạc pin sạc nhanh 4+64GB bluetooth FM nóng để chụp ảnh làm đẹp,982.642 ₫,https://www.lazada.vn/products/soyes-pro-mini-smart-30-inch-man-hinh-hd-2sim-the-1000mah-sac-pin-sac-nhanh-464gb-bluetooth-fm-nong-de-chup-anh-lam-dep-i2577250080.html,https://img.lazcdn.com/g/p/7fdabc11de0023e79fe1d65b3bae334b.jpg_400x400q75.jpg_.webp,24,24,50% Off,Hà Nội,lazada,smartphone,24,0
"[Đảm bảo chính hãng 100%] Điện thoại Android i15 Pro Max 7,5 inch 16GB RAM + 512GB ROM HD camera kép Thẻ SIM 5G Điện thoại thông minh WiFi Điện thoại học tập của sinh viên Điện thoại chơi game Điện thoại giá rẻ",1.366.893 ₫,https://www.lazada.vn/products/dam-bao-chinh-hang-100-dien-thoai-android-i15-pro-max-75-inch-16gb-ram-512gb-rom-hd-camera-kep-the-sim-5g-dien-thoai-thong-minh-wifi-dien-thoai-hoc-tap-cua-sinh-vien-dien-thoai-choi-game-dien-thoai-gia-re-i2542742696.html,https://img.lazcdn.com/g/p/6c68b62a81ff142a33d72d2852c318a2.jpg_400x400q75.jpg_.webp,25,25,49% Off,Hà Nội,lazada,smartphone,25,0
Xiaomi Poco M6 Pro 8GB 256GB,5.990.000 ₫,https://www.lazada.vn/products/xiaomi-poco-m6-pro-8gb-256gb-i2581900771.html,https://img.lazcdn.com/g/p/30dbed449cf9458e710922169f050c43.jpg_400x400q75.jpg_.webp,26,26,8% Off,Hồ Chí Minh,lazada,smartphone,26,1
"Điện thoại chắc chắn DOOGEE S110 (Mà hình 6,58 ”FHD ,CPU Helio G99 Octa Core ,66W Sạc nhanh, Pin 10800mAh, Điện thoại chống nước,chống va đập)",8.490.000 ₫,https://www.lazada.vn/products/dien-thoai-chac-chan-doogee-ma-hinh-658-fhd-cpu-helio-g99-octa-core-66w-sac-nhanh-pin-10800mah-dien-thoai-chong-nuocchong-va-dap-i2405591507.html,https://img.lazcdn.com/g/p/1b4590ddb9ec590e98b7e0e93caa28d7.jpg_400x400q75.jpg_.webp,27,27,15% Off,Hồ Chí Minh,lazada,smartphone,27,0
Điện Thoại Iphone14promax Fupo Snow 13 Mẫu Mới Apple 14pro Mẫu Nữ IP12 Siêu Mỏng 11 Camera Bao Toàn Bộ 14plus Hot Mạng Nguyên Bản Hoạt Hình Bạn Gái Đáng Yêu Da Cừu Chống Rơi,248.000 ₫,https://www.lazada.vn/products/dien-thoai-iphone14promax-fupo-snow-13-mau-moi-apple-14pro-mau-nu-ip12-sieu-mong-11-camera-bao-toan-bo-14plus-hot-mang-nguyen-ban-hoat-hinh-ban-gai-dang-yeu-da-cuu-chong-roi-i2413839939.html,https://img.lazcdn.com/g/ff/kf/S6887860e13af446b93ac18dc8e63dd167.jpg_400x400q75.jpg_.webp,28,28,50% Off,"6 Đã bán
(2)
Hồ Chí Minh",lazada,smartphone,28,0
[VOUCHER 1.5TR] Điện thoại Samsung Galaxy S23 FE 8GB+128GB - Điện thoại AI - Galaxy AI - Camera Nightography - Vi xử lý Flagship 4nm,13.390.000 ₫,https://www.lazada.vn/products/voucher-15tr-dien-thoai-samsung-galaxy-fe-8gb128gb-dien-thoai-ai-galaxy-ai-camera-nightography-vi-xu-ly-flagship-4nm-i2545583764.html,https://img.lazcdn.com/g/p/dadce1057028aa0f7d81bdd8fc18550c.jpg_400x400q75.jpg_.webp,29,29,10% Off,"76 Đã bán
(15)
Hồ Chí Minh",lazada,smartphone,29,1
Masstel izi T2 4G,500.000 ₫,https://www.lazada.vn/products/masstel-izi-t2-4g-i2564962477.html,https://img.lazcdn.com/g/p/730efd377c48a697400fcec9451c2ee4.jpg_400x400q75.jpg_.webp,30,30,,"(1)
Hồ Chí Minh",lazada,smartphone,30,1
"[Điện thoại] Blackberry 8707 Likenew, nguyên zin, nhiều nhà mạng",699.000 ₫,https://www.lazada.vn/products/dien-thoai-blackberry-8707-likenew-nguyen-zin-nhieu-nha-mang-i1737318824.html,https://img.lazcdn.com/g/p/87f486da80979850622fa161b155567d.jpg_400x400q75.jpg_.webp,31,31,,"10 Đã bán
(2)
Hải Dương",lazada,smartphone,31,0
"điện thoại Samsung Galaxy J7 Pro 2sim ram 3G/32G mới, màn hình 5.5inch, Chiến PUBG/Liên Quân Chất",799.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-j7-pro-2sim-ram-3g32g-moi-man-hinh-55inch-chien-pubglien-quan-chat-i2281733231.html,https://img.lazcdn.com/g/p/e03da32895321b1d22c9e4118f9dc9cc.jpg_400x400q75.jpg_.webp,32,32,,"15 Đã bán
(7)
Hồ Chí Minh",lazada,smartphone,32,0
"Điện thoại HONOR X9b 5G (12+8)GB+256GB | Pin 5800mAh, Camera 108MP, 120Hz | Hàng Chính Hãng",8.550.000 ₫,https://www.lazada.vn/products/dien-thoai-honor-x9b-5g-128gb256gb-pin-5800mah-camera-108mp-120hz-hang-chinh-hang-i2544917807.html,https://img.lazcdn.com/g/p/4fc75deb5dcca3f7db4a5a50721be903.png_400x400q75.png_.webp,33,33,5% Off,Long An,lazada,smartphone,33,1
Nokia 105 2019 2sim giá 150k,150.000 ₫,https://www.lazada.vn/products/nokia-105-2019-2sim-gia-150k-i2395580015.html,https://img.lazcdn.com/g/ff/kf/S2a966013b8854159bdd8eaab623df403A.jpg_400x400q75.jpg_.webp,34,34,,Vĩnh Phúc,lazada,smartphone,34,0
"Điện thoại Xiaomi Redmi Note 13 6GB/128GB Chính Hãng - Chipset Snapdragon 685, Màn hình 6.67"" AMOLED 120Hz, Bh 18 tháng",4.269.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-13-6gb128gb-chinh-hang-chipset-snapdragon-685-man-hinh-667-amoled-120hz-bh-18-thang-i2626827811.html,https://img.lazcdn.com/g/p/a1d0d2961bbc1cd4789129bc484ac5b2.png_400x400q75.png_.webp,35,35,14% Off,"(1)
Hồ Chí Minh",lazada,smartphone,35,1
Samsung Galaxy S22 Bora Purple 5G,11.990.000 ₫,https://www.lazada.vn/products/samsung-galaxy-bora-purple-5g-i2187955716.html,https://img.lazcdn.com/g/p/73ea16b388beeb439d18f15121cfeacf.jpg_400x400q75.jpg_.webp,36,36,45% Off,"158 Đã bán
(12)
Hồ Chí Minh",lazada,smartphone,36,1
Sở hữu điện thoại chính hãng Xiaomi 12 Pro 5G miễn phí chọn màu ngẫu nhiên ( Đọc kỹ mô tả),31.000 ₫,https://www.lazada.vn/products/so-huu-dien-thoai-chinh-hang-xiaomi-12-pro-5g-mien-phi-chon-mau-ngau-nhien-doc-ky-mo-ta-i2647181301.html,https://img.lazcdn.com/g/ff/kf/S7fc97b114ca24edfb046275d33b0772ai.jpg_400x400q75.jpg_.webp,37,37,47% Off,Nghệ An,lazada,smartphone,37,0
Điện thoại Samsung Galaxy A25 5G 8GB/128GB và 6GB/128GB,5.760.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a25-5g-8gb128gb-va-6gb128gb-i2538970242.html,https://img.lazcdn.com/g/p/bd0f37383a7963c635587871e5704162.jpg_400x400q75.jpg_.webp,38,38,13% Off,Hà Nội,lazada,smartphone,38,1
Điện thoại gốc I15 Pro Max Điện thoại thông minh 5G Điện thoại di động 7.3 inch HD RAM 12GB ROM 512GB 6000mAh Điện thoại di động Máy ảnh HD Hai SIM Gọi điện thoại Video Telefon Gaming Điện thoại,1.330.149 ₫,https://www.lazada.vn/products/dien-thoai-goc-i15-pro-max-dien-thoai-thong-minh-5g-dien-thoai-di-dong-73-inch-hd-ram-12gb-rom-512gb-6000mah-dien-thoai-di-dong-may-anh-hd-hai-sim-goi-dien-thoai-video-telefon-gaming-dien-thoai-i2495264204.html,https://img.lazcdn.com/g/p/bad42dfa88f37f97db6c83982a47dded.jpg_400x400q75.jpg_.webp,39,39,50% Off,Hà Nội,lazada,smartphone,39,0
Điện thoại Oppo A3S Máy Dùng mượt Hàng Quốc dân,735.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a3s-may-dung-muot-hang-quoc-dan-i2643805084.html,https://img.lazcdn.com/g/ff/kf/Sc1734aa6160b4ffbbd71e2930b92e90b2.jpg_400x400q75.jpg_.webp,40,40,,Bình Dương,lazada,smartphone,40,0
